date,P,PET,Q,P7d,P30d,P90d,ASM,regime,Q_lstm
1967-01-21,0.0,4.83442918024957,0.4410000145435333,0.0,0.0,41.1961,0.9861593304641795,low,2.2843444
1967-01-22,0.0,3.72713251039386,0.4180000126361847,0.0,0.0,40.0162,0.9861880913786378,low,2.2569976
1967-01-23,0.0,3.90838729217649,0.395000010728836,0.0,0.0,40.0162,0.9862062057204004,low,2.1691117
1967-01-24,0.0,4.93827469088137,0.3919999897480011,0.0,0.0,38.3739,0.986171091610212,low,2.09973
1967-01-25,0.0,4.99499120004475,0.3889999985694885,0.0,0.0,37.9208,0.9861348517615276,low,2.0422256
1967-01-26,0.0,6.5697097890079,0.3700000047683716,0.0,0.0,27.935600000000004,0.9860204213891601,low,1.9760727
1967-01-27,0.0,4.49237447045743,0.363999992609024,0.0,0.0,4.0453,0.9860172501555726,low,1.9928879
1967-01-28,0.0,6.25527306087315,0.3420000076293945,0.0,0.0,1.3771,0.9859246746094585,low,2.3322616
1967-01-29,0.0,5.7430223505944,0.3160000145435333,0.0,0.0,1.3771,0.9858627523925877,low,2.197441
1967-01-30,0.0,3.60785891953856,0.296999990940094,0.0,0.0,1.3771,0.9859124018249855,low,1.4354919
1967-01-31,0.0,3.34146904665977,0.2939999997615814,0.0,0.0,1.3771,0.9859731025436348,low,1.269635
1967-02-01,0.0,4.47938681952655,0.2910000085830688,0.0,0.0,1.0716999999999999,0.9859729570811719,low,1.1672897
1967-02-02,0.0,3.67105971742421,0.2750000059604645,0.0,0.0,1.0716999999999999,0.9860138854052188,low,0.94562835
1967-02-03,0.0,4.16414252482355,0.2720000147819519,0.0,0.0,1.0716999999999999,0.9860277165735074,low,0.87218934
1967-02-04,0.0,4.17560037970543,0.2720000147819519,0.0,0.0,0.7067,0.98604027407479,low,0.8113235
1967-02-05,0.0,4.71883595921099,0.2720000147819519,0.0,0.0,0.7067,0.9860246049836824,low,0.7635849
1967-02-06,0.0,4.264076160267,0.2720000147819519,0.0,0.0,0.7067,0.9860328231120818,low,0.7641052
1967-02-07,0.0,4.4866695702076,0.2720000147819519,0.0,0.0,0.7067,0.9860293216259588,low,0.78278047
1967-02-08,0.0,4.70698847062886,0.2669999897480011,0.0,0.0,0.4194,0.9860148020609617,low,0.79102325
1967-02-09,0.0,4.81683829054236,0.2319999933242797,0.0,0.0,0.1993,0.9859954276281828,low,0.6927063
1967-02-10,0.0,4.78748918138444,0.2080000042915344,0.0,0.0,0.1993,0.9859785129787443,low,0.41558534
1967-02-11,0.0,5.54018309153616,0.1749999970197677,0.0,0.0,0.1993,0.985924203955196,low,0.35492095
1967-02-12,4.9615,3.91847362089902,0.1539999991655349,4.9615,4.9615,5.1608,0.9862070659010804,low,0.34515533
1967-02-13,0.0,4.35071331262589,0.1400000005960464,4.9615,4.9615,5.1608,0.9862017594415019,low,0.33263397
1967-02-14,0.0,5.36593163944781,0.1379999965429306,4.9615,4.9615,5.1608,0.9861451408223453,low,0.33677214
1967-02-15,0.0,4.64001877978444,0.1360000073909759,4.9615,4.9615,5.1608,0.9861282326475161,low,0.36109465
1967-02-16,0.0,4.40255491994321,0.123999997973442,4.9615,4.9615,5.1608,0.9861242340727115,low,0.3730606
1967-02-17,0.0,4.44871625117958,0.1180000007152557,4.9615,4.9615,5.1608,0.9861180902313392,low,0.38439178
1967-02-18,0.0,4.84245664998889,0.096000000834465,4.9615,4.9615,5.1608,0.9860922498665636,low,0.3881592
1967-02-19,0.0,4.9087651912123,0.0920000001788139,0.0,4.9615,5.0799,0.9860643327593002,low,0.3887909
1967-02-20,0.0,4.90875359997153,0.0879999995231628,0.0,4.9615,5.0799,0.9860378120962852,low,0.3806793
1967-02-21,0.0,4.59389903023839,0.0659999996423721,0.0,4.9615,5.0799,0.9860286134405373,low,0.37001342
1967-02-22,0.0,5.23808707855642,0.0540000014007091,0.0,4.9615,5.0799,0.9859871471781425,low,0.3537674
1967-02-23,0.0,4.84698922000825,0.050000000745058,0.0,4.9615,5.0799,0.9859676236918632,low,0.30878752
1967-02-24,0.0,5.14296759106219,0.0419999994337558,0.0,4.9615,5.0799,0.9859340393983276,low,0.27973327
1967-02-25,0.0,4.91291484050453,0.0390000008046627,0.0,4.9615,5.0799,0.9859138219943417,low,0.28737944
1967-02-26,0.0,5.50844866968691,0.0299999993294477,0.0,4.9615,5.0799,0.9858643597659177,low,0.4635437
1967-02-27,9.0396,6.16806538030505,0.0280000008642673,9.0396,14.001100000000001,14.1195,0.9862431100495103,low,1.3605301
1967-02-28,0.0471,5.55191258154809,0.0209999997168779,9.0867,14.048200000000001,14.1666,0.986177368147334,low,0.87668
1967-03-01,0.0,4.74058749899268,0.0199999995529651,9.0867,14.048200000000001,14.1666,0.9861537392802872,low,0.88960266
1967-03-02,0.0,5.32949361018837,0.0189999993890523,9.0867,14.048200000000001,14.1666,0.9861013728786986,low,0.8128952
1967-03-03,0.0,5.65491726994514,0.0109999999403953,9.0867,14.048200000000001,14.1666,0.986035091867581,low,0.767395
1967-03-04,0.0,4.79826788045466,0.0099999997764825,9.0867,14.048200000000001,14.1666,0.9860156464016341,low,0.71750337
1967-03-05,0.0,5.18762729875743,0.0099999997764825,9.0867,14.048200000000001,14.1666,0.9859773920662732,low,0.6772827
1967-03-06,0.0,6.96493765152991,0.0099999997764825,0.0471,14.048200000000001,14.1666,0.9858507553936058,low,0.95882875
1967-03-07,0.0,4.72365087084472,0.0089999996125698,0.0,14.048200000000001,14.1666,0.9858443176182184,low,1.2330948
1967-03-08,0.7878,5.3948485404253,0.0089999996125698,0.7878,14.836,14.9544,0.9858441256343752,low,1.4062424
1967-03-09,0.0,6.17353189922869,0.0080000003799796,0.7878,14.836,14.836,0.9857643591189224,low,1.4065323
1967-03-10,0.0,3.70175964012742,0.0080000003799796,0.7878,14.836,14.836,0.985814157652209,low,1.4876587
1967-03-11,0.0,5.08604951016605,0.0080000003799796,0.7878,14.836,14.836,0.9857911383453775,low,1.3550842
1967-03-12,0.0,5.95054529979825,0.0080000003799796,0.7878,14.836,14.836,0.985725349878204,low,1.014209
1967-03-13,0.0,5.70108825899661,0.006000000052154,0.7878,14.836,14.836,0.9856755243311442,low,0.5657898
1967-03-14,0.0,6.36217970959842,0.0049999998882412,0.7878,9.874500000000001,14.836,0.9855946037560478,low,3.6590486
1967-03-15,0.2545,6.15979200974107,0.0049999998882412,0.2545,10.129000000000001,15.0905,0.9855409410812289,low,2.2014174
1967-03-16,0.0825,5.95835918001831,0.0040000001899898,0.337,10.211500000000003,15.173000000000002,0.9854914568552192,low,2.2009017
1967-03-17,7.6909,4.80595028959215,0.0040000001899898,8.0279,17.9024,22.8639,0.985889533828985,low,2.006717
1967-03-18,5.5594,3.87838223017752,0.0040000001899898,13.587299999999999,23.4618,28.4233,0.9862065420036035,low,1.8436401
1967-03-19,0.0,4.90908863954246,0.0040000001899898,13.587299999999999,23.4618,28.4233,0.9861728938569138,low,1.6551559
1967-03-20,1.7561,5.29372146911919,0.0040000001899898,15.343399999999999,25.2179,30.1794,0.9862106045824045,low,1.4656693
1967-03-21,1.8271,5.1274300608784,0.0040000001899898,17.1705,27.045,32.0065,0.9862584852016164,low,1.2800308
1967-03-22,7.1915,4.12523514032364,0.003000000026077,24.107499999999998,34.2365,39.198,0.9866274223519645,low,0.6877777
1967-03-23,4.7417,3.57177297398448,0.003000000026077,28.7667,38.9782,43.9397,0.9868815704798111,low,1.0701797
1967-03-24,7.6932,5.30551858060062,0.0109999999403953,28.769,46.6714,51.6329,0.9871848783921185,low,0.7283905
1967-03-25,27.4738,3.34430210944265,0.061999998986721,50.683400000000006,74.1452,79.1067,0.988577599234643,low,3.0603364
1967-03-26,0.3497,4.89432300068438,0.0970000028610229,51.033100000000005,74.4949,79.4564,0.988443914657433,low,2.5280502
1967-03-27,3.4524,5.17329029925168,0.0790000036358833,52.7294,77.9473,82.9088,0.9884603721450047,low,2.4616942
1967-03-28,1.7862,3.24509347695857,0.1650000065565109,52.688500000000005,79.73349999999999,84.695,0.9884893173300962,low,2.3193297
1967-03-29,8.4245,3.44297251384705,0.753000020980835,53.9215,79.1184,93.1195,0.9888440165003428,low,2.1177888
1967-03-30,4.0453,3.90288580209017,0.7990000247955322,53.225100000000005,83.1166,97.1648,0.9889351328243657,low,1.9104798
1967-03-31,7.3144,4.86905209906399,0.8539999723434448,52.8463,90.43100000000001,104.4792,0.9891386923261569,low,1.3450012
1967-04-01,0.0,5.09470541030169,1.225000023841858,25.372500000000002,90.43100000000001,104.4792,0.988949006528458,low,2.1822982
1967-04-02,0.0,4.77499083057046,1.2100000381469729,25.022800000000004,90.43100000000001,104.4792,0.9887850479042916,low,3.7311187
1967-04-03,0.0,4.86367106065154,1.13100004196167,21.570400000000006,90.43100000000001,104.4792,0.9886247818720391,low,2.5969605
1967-04-04,1.0868,5.6327522713691,1.156999945640564,20.871000000000002,91.51780000000001,105.566,0.9884886706302585,low,2.793724
1967-04-05,0.6845,5.40357947908342,1.6950000524520874,13.131000000000004,92.20230000000001,106.2505,0.9883505693395145,low,2.5272262
1967-04-06,2.1962,4.31130847893655,3.257999897003174,11.281900000000004,94.39850000000001,108.4467,0.988351666104175,normal,5.872937
1967-04-07,0.0155,4.73098533973098,1.4509999752044678,3.9830000000000036,93.6262,108.4622,0.9882205976375615,low,6.5019774
1967-04-08,1.7726,4.79685875959694,0.9800000190734864,5.755600000000004,95.39880000000001,110.2348,0.9881820042203292,low,17.731298
1967-04-09,2.1179,5.43219552002847,0.8939999938011169,7.8735000000000035,97.5167,112.3527,0.9881306053519093,low,26.898739
1967-04-10,1.3282,4.7328620608896,0.7860000133514404,9.201700000000004,98.8449,113.6809,0.9880771854157341,low,23.47999
1967-04-11,0.4098,5.33164087124169,0.6650000214576721,8.524700000000005,99.2547,114.0907,0.9879493572299048,low,22.981144
1967-04-12,0.9591,5.41215742938221,0.6209999918937683,8.799300000000004,100.2138,115.0498,0.9878517366800413,low,23.084057
1967-04-13,3.2051,4.48460867069662,0.5950000286102295,9.808200000000003,103.41890000000001,118.2549,0.9879202271625084,low,24.919796
1967-04-14,7.1669,5.1769972294569,0.5910000205039978,16.959600000000005,110.3313,125.4218,0.9881513933646384,low,25.215986
1967-04-15,0.7004,5.65049173124135,0.5830000042915344,15.887400000000003,110.9492,126.1222,0.9880184195154708,low,25.167479
1967-04-16,4.6077,5.69331222958863,0.5410000085830688,18.377200000000002,107.866,130.72990000000001,0.988088426634117,low,21.377178
1967-04-17,4.0556,5.01636563055217,0.5600000023841858,21.104600000000005,106.3622,134.7855,0.9881612761441139,low,18.069891
1967-04-18,2.4171,4.66454787924886,0.5799999833106995,23.111900000000006,108.7793,137.2026,0.988165114154545,low,15.369032
1967-04-19,0.0,4.73980960994959,0.8579999804496765,22.152800000000006,107.0232,137.2026,0.9880421375072658,low,13.332565
1967-04-20,0.5206,3.22915919497609,2.8010001182556152,19.468300000000003,105.7167,137.7232,0.98802850600006,normal,10.942682
1967-04-21,6.5389,4.82671838998795,3.0460000038146973,18.840300000000006,105.06410000000001,144.2621,0.9882401488240125,normal,10.029841
1967-04-22,10.7671,4.29725741967559,1.6430000066757202,28.907000000000004,111.0895,155.0292,0.9886829192643874,low,7.151845
1967-04-23,15.5887,3.07166718412191,2.0290000438690186,39.888,118.985,170.6179,0.9894107746051858,normal,6.1130953
1967-04-24,0.4159,4.28744065389037,2.7790000438690186,36.2483,91.9271,171.0338,0.9892696267542342,normal,5.715686
1967-04-25,0.0,5.14955417998135,3.1659998893737797,33.8312,91.5774,171.0338,0.9890706076803712,normal,4.93114
1967-04-26,1.5425,4.12954702042043,3.384999990463257,35.37370000000001,89.6675,172.5763,0.9890117260086058,normal,4.0989256
1967-04-27,3.5987,4.66303656250238,0.9449999928474426,38.451800000000006,91.48,176.175,0.9890331486985159,low,3.409732
1967-04-28,3.0357,4.26179075986147,0.8180000185966492,34.948600000000006,86.0912,179.2107,0.9890452824410007,low,3.6876283
1967-04-29,7.0362,3.46723569370806,1.0709999799728394,31.217700000000004,89.0821,186.2469,0.9893004190358066,low,4.5275893
1967-04-30,8.424,3.39387301448733,1.0080000162124634,24.053000000000004,90.1917,194.6709,0.9896170321855632,low,3.0632355
1967-05-01,0.0,4.35941129550338,0.8320000171661377,23.637100000000004,90.1917,194.6709,0.9894407855166051,low,3.6729615
1967-05-02,3.0216,4.29967236705124,0.6919999718666077,26.658700000000003,93.21329999999999,197.6925,0.9894298965276821,low,3.8224442
1967-05-03,5.7381,4.54908837750554,0.6449999809265137,30.854300000000002,98.95139999999999,203.4306,0.9895448905267986,low,3.6961913
1967-05-04,5.9309,3.12802856042981,0.7419999837875366,33.1865,103.7955,209.3615,0.989736125885779,low,2.8316376
1967-05-05,0.0,2.08373689744622,0.7900000214576721,30.150800000000004,103.111,209.3615,0.9896695386351707,low,2.507277
1967-05-06,0.7503,4.65913891792297,0.8259999752044678,23.864900000000002,101.6651,210.1118,0.9895135576695652,low,3.3695297
1967-05-07,0.0,4.74640488997102,0.8579999804496765,15.440900000000005,101.6496,210.1118,0.9893228237777807,low,5.2779937
1967-05-08,0.0328,5.17316634953022,0.8579999804496765,15.473700000000004,99.90979999999999,210.1446,0.9891216116342711,low,9.680873
1967-05-09,0.5479,5.11785537935793,0.8119999766349792,13.000000000000005,98.3398,210.6925,0.9889594394426624,low,5.364174
1967-05-10,0.5945,4.9897337500006,0.6919999718666077,7.856400000000004,97.60610000000001,211.287,0.9888142524752029,low,3.9483871
1967-05-11,3.1915,5.0939547996968,0.6290000081062317,5.1170000000000035,100.3878,214.4785,0.9888029688098655,low,2.9658203
1967-05-12,9.0749,4.18909207358956,0.6169999837875366,14.191900000000004,108.50359999999999,223.5534,0.9891371224384322,low,2.8954132
1967-05-13,2.5234,4.51733385957778,0.5910000205039978,15.965000000000005,107.8219,221.1153,0.9891050477429784,low,2.1162689
1967-05-14,2.1943,4.91207311116159,0.5519999861717224,18.159300000000005,102.8493,223.3096,0.9890378026171878,low,3.3079286
1967-05-15,0.6116,5.05007312074304,0.4740000069141388,18.738100000000003,102.7605,223.9212,0.9888865007439268,low,5.789487
1967-05-16,2.8285,5.21355443075299,0.4180000126361847,21.018700000000006,100.9813,226.7497,0.9888470865163028,low,3.1445878
1967-05-17,18.8641,4.72478395886719,0.382999986410141,39.28830000000001,115.7898,245.6138,0.9896491524998977,low,3.5450883
1967-05-18,7.4658,3.07608542498201,0.4410000145435333,43.56260000000001,120.8385,253.0796,0.9899157932557493,low,3.9059982
1967-05-19,0.976,4.7963585704565,0.4850000143051147,35.4637,121.8145,254.0556,0.9897519947435076,low,6.8197527
1967-05-20,1.7904,4.51865817047656,0.4480000138282776,34.730700000000006,123.0843,255.846,0.9896518695813219,low,5.5083876
1967-05-21,0.2536,5.14169266074896,0.4210000038146972,32.790000000000006,116.79899999999999,256.0996,0.9894470217422918,low,4.4401655
1967-05-22,0.3504,4.63149580918252,0.4120000004768371,32.528800000000004,106.3823,256.45,0.9892832543609736,low,2.8888001
1967-05-23,13.2189,4.84168579243124,0.3700000047683716,42.919200000000004,104.01249999999999,269.6689,0.9897707722539278,low,2.5948899
1967-05-24,4.6815,4.85944942012429,0.3449999988079071,28.736600000000003,108.2781,274.3504,0.9897992749326708,low,1.4167923
1967-05-25,10.2514,4.75043663941324,0.335999995470047,31.5222,118.5295,284.6018,0.9901148658121461,low,1.1276932
1967-05-26,10.3203,4.26229777000844,0.296999990940094,40.8665,127.3073,294.9221,0.9904429771318098,low,1.3984497
1967-05-27,2.1198,4.53064697980881,0.2750000059604645,41.1959,125.8284,297.0419,0.9903244287117282,low,1.706424
1967-05-28,7.7643,3.6914645191282,0.2689999938011169,48.70660000000001,130.557,295.7666,0.990541206828274,low,1.1556854
1967-05-29,3.9575,3.97283936012536,0.2649999856948852,52.313700000000004,127.4783,299.677,0.9905394490727539,low,0.9681076
1967-05-30,7.764,3.73111658077687,0.324999988079071,46.85880000000001,126.8183,307.441,0.9907434464336952,low,0.56146085
1967-05-31,0.4645,4.6394735109061,0.296999990940094,42.6418,127.2828,307.9055,0.990520249289615,low,0.0
1967-06-01,0.393,4.11984997987747,0.2800000011920929,32.78340000000001,124.6542,308.2985,0.9903309786165739,low,2.148047
1967-06-02,6.3583,4.58050115965307,0.3079999983310699,28.821400000000004,125.2744,314.6568,0.9904308314488437,low,3.3872833
1967-06-03,9.799,2.95091786514968,0.2939999997615814,36.500600000000006,129.14249999999998,324.4558,0.9907832839635069,low,1.7056229
1967-06-04,0.4761,4.18313322402537,0.2720000147819519,29.212400000000002,129.6186,324.9319,0.9905818683336903,low,0.9028122
1967-06-05,0.0949,3.74995280988514,0.2649999856948852,25.349800000000005,128.9632,325.0268,0.9903931643152558,low,0.3764755
1967-06-06,1.4504,3.6657533897087,0.3659999966621399,19.036200000000004,130.4136,325.6894,0.9902870384560302,low,0.0
1967-06-07,7.5406,2.15713838953525,0.593999981880188,26.112300000000005,137.9214,333.22999999999996,0.9905722715621512,low,2.092624
1967-06-08,0.4445,3.75426570605487,0.6740000247955322,26.163800000000002,137.818,333.67449999999997,0.9904015894607849,low,1.6037658
1967-06-09,1.3103,3.02850135508925,0.6819999814033508,21.115800000000004,138.53379999999999,334.9848,0.990320299818184,low,4.8514314
1967-06-10,3.9824,3.01149774249643,0.6779999732971191,15.299200000000004,139.3247,338.9672,0.9903796927535531,low,7.218155
1967-06-11,0.1517,4.42360571026802,0.656000018119812,14.974800000000004,130.4015,339.1189,0.9901697587184505,low,5.1075563
1967-06-12,5.7602,4.36547468230128,0.6480000019073486,20.640100000000004,133.6383,344.8791,0.9902582107536055,low,7.951674
1967-06-13,1.6431,4.15070559829474,0.6290000081062317,20.832800000000002,133.0871,346.2677,0.9901439848960639,low,7.8646545
1967-06-14,8.4093,3.34783000219613,0.6650000214576721,21.701500000000003,140.88479999999998,354.5945,0.9904200121134132,low,10.071439
1967-06-15,3.7594,3.56546493526548,0.7950000166893005,25.016400000000004,141.8157,350.663,0.9904349461396824,low,6.8821335
1967-06-16,0.5301,3.61980644147843,0.9340000152587892,24.236200000000004,123.4817,345.63370000000003,0.9902823102719958,low,5.742137
1967-06-17,6.3958,4.047443209216,0.8619999885559082,26.649600000000003,122.4117,352.02950000000004,0.9904135833334529,low,7.087062
1967-06-18,11.2396,4.11224013008177,0.7549999952316284,37.737500000000004,132.6753,361.51300000000003,0.9907810867709055,low,9.060415
1967-06-19,5.9033,3.58548606000841,0.652999997138977,37.8806,136.7882,365.5892,0.990885869298477,low,5.0524354
1967-06-20,9.9415,3.62656816281378,0.5680000185966492,46.179,146.4761,368.3392,0.9911884835792761,low,2.833571
1967-06-21,18.7595,3.18860747944564,7.175000190734863,56.5292,164.8852,382.35699999999997,0.9919462099874818,normal,1.9020141
1967-06-22,19.5532,3.40728578809649,41.369998931884766,72.32300000000001,171.21949999999998,394.217,0.9926952636645828,normal,2.8638046
1967-06-23,5.8088,2.67662011738867,13.869999885559082,77.6017,172.3468,372.552,0.9927457106600778,normal,0.4216629
1967-06-24,5.8546,4.1014246288687,6.218999862670898,77.0605,167.95,378.05690000000004,0.9927235759114219,normal,0.0053665163
1967-06-25,5.0981,2.09538523666561,3.6440000534057617,70.919,162.7278,379.7026,0.9927660299064853,normal,0.19264832
1967-06-26,8.1913,3.55342342890799,2.8320000171661377,73.20700000000001,168.79930000000002,386.1077,0.9928894344948883,normal,0.0
1967-06-27,7.4721,3.14428437035531,2.197000026702881,70.7376,168.5071,385.1553,0.9929909164168075,normal,0.14067535
1967-06-28,2.364,4.75735295005143,1.5920000076293943,54.3421,166.9136,383.474,0.9927458598048621,low,0.0
1967-06-29,2.3612,4.46764449030161,1.3070000410079956,37.1501,161.5108,378.5208,0.9925276322143559,low,0.43888703
1967-06-30,5.6718,1.95450060022995,1.3890000581741333,37.01310000000001,166.7181,384.1926,0.9926161873848994,low,0.3080612
1967-07-01,11.4055,3.18527860473841,2.687999963760376,42.56400000000001,177.7306,395.5981,0.9929290827126845,normal,0.0
1967-07-02,0.1396,2.53875440452248,1.9520000219345093,37.6055,171.5119,395.7377,0.9926868230469625,normal,0.41275024
1967-07-03,5.3604,3.05238649528474,1.593999981880188,34.77460000000001,167.07330000000002,400.0113,0.9926958208562252,low,1.5166976
1967-07-04,8.3152,2.9829865032807,1.7079999446868896,35.6177,174.91240000000002,407.642,0.992858011216473,normal,2.4351425
1967-07-05,3.6704,3.0473709506914,1.930999994277954,36.9241,178.48790000000002,409.1162,0.9927728451181477,normal,10.38542
1967-07-06,1.4795,4.26191013678908,1.6779999732971191,36.0424,178.51700000000002,410.5802,0.9925189262830948,low,29.172205
1967-07-07,1.2853,3.4988950798288,1.3480000495910645,31.655900000000003,172.2617,410.0929,0.9923066016552253,low,36.07057
1967-07-08,2.2673,3.92547261994332,1.8819999694824217,22.517700000000005,174.0845,410.2423,0.9921331111223155,normal,38.974384
1967-07-09,0.6008,3.36711706314236,5.693999767303467,22.978900000000003,173.375,409.5149,0.9919119965848099,normal,39.45008
1967-07-10,7.1547,3.37241952959448,8.128000259399414,24.773200000000003,176.5473,416.2598,0.992034634856309,normal,42.671368
1967-07-11,0.6571,2.39298081491143,8.119000434875488,17.115100000000005,177.0527,415.9578,0.9918707947508966,normal,46.778423
1967-07-12,2.0931,3.09904104005545,7.801000118255615,15.537800000000004,173.38559999999998,414.8458,0.9917522307488355,normal,44.87942
1967-07-13,8.3173,3.29222740419209,6.176000118255615,22.375600000000006,180.0598,415.9962,0.9919459965280797,normal,41.171303
1967-07-14,19.8728,3.05445085186511,6.254000186920166,40.963100000000004,191.5233,435.16859999999997,0.9927292234816792,normal,39.618553
1967-07-15,10.1624,2.79462810885161,10.550000190734863,48.858200000000004,197.9263,440.7233,0.9929931588823551,normal,45.73971
1967-07-16,6.3989,3.09614122007042,14.710000038146973,54.65630000000001,203.79510000000002,443.0666,0.9930373772628225,normal,42.427624
1967-07-17,0.9648,2.78301205858588,11.949999809265137,48.46640000000001,198.3641,441.6143,0.9928192172537634,normal,37.894493
1967-07-18,5.7216,2.74482720997185,7.750999927520752,53.5309,192.8461,447.3359,0.992855571217248,normal,41.342274
1967-07-19,8.6343,2.71524875145406,23.5,60.0721,195.5771,455.4496,0.9930395879557355,normal,44.263714
1967-07-20,2.3838,2.27184164430946,126.6999969482422,54.138600000000004,188.0194,451.2945,0.9929193784184607,normal,38.20555
1967-07-21,6.4232,3.07364466134459,155.1999969482422,40.689,175.68310000000002,446.9506,0.9929696632897349,normal,32.01766
1967-07-22,0.4412,2.39615536667407,115.8000030517578,30.9678,156.5711,431.8031,0.9927479418277656,normal,31.666906
1967-07-23,3.1151,3.31367609929293,87.26000213623047,27.684000000000005,153.8774,434.5023,0.9926265381032896,normal,27.184362
1967-07-24,9.9821,2.45612115226686,84.80000305175781,36.7013,158.00490000000002,444.4844,0.9929036453706391,normal,24.222498
1967-07-25,16.0758,2.51749582216144,82.76000213623047,47.0555,168.9826,459.0177,0.993473365495565,normal,26.010181
1967-07-26,3.3309,2.52856693509966,76.55999755859375,41.752100000000006,164.1222,458.74989999999997,0.9933665411028967,normal,24.789099
1967-07-27,3.5008,2.43952167872339,98.66000366210938,42.8691,160.1509,459.21500000000003,0.9932782134690117,normal,24.00095
1967-07-28,6.0702,2.38228516280651,284.0,42.5161,163.8571,458.249,0.9933277467139341,normal,39.633278
1967-07-29,6.9973,3.1828487040475,348.5,49.0722,168.4932,456.8223,0.9933812318960771,normal,53.51819
1967-07-30,1.9137,2.57214374747127,357.20001220703125,47.8708,164.73510000000002,458.736,0.9932048004023974,normal,56.60006
1967-07-31,13.3203,2.68405606411397,325.3999938964844,51.209,166.6499,469.0347,0.993611009475418,normal,52.021656
1967-08-01,6.474,2.82934982422739,328.3999938964844,41.6072,172.9843,469.7706,0.9936417048880689,normal,50.157448
1967-08-02,6.4976,2.12371208053082,321.6000061035156,44.7739,174.1215,470.3373,0.9937079139619482,normal,56.245037
1967-08-03,15.8103,3.12489099428058,370.2999877929688,57.0834,181.6166,486.1476,0.9941930738066613,normal,56.17865
1967-08-04,2.8047,2.83572611305863,391.2000122070313,53.8179,180.7509,488.202,0.9940079257473163,normal,60.045948
1967-08-05,1.3855,3.44550014007837,396.1000061035156,48.206100000000006,180.65689999999998,489.5875,0.9937289544335842,normal,60.323254
1967-08-06,0.1743,2.48271607700735,330.6000061035156,46.4667,179.54590000000002,489.729,0.9934513110813641,normal,60.150196
1967-08-07,1.9858,2.76616153307259,271.3999938964844,35.132200000000005,179.2644,491.1669,0.9932651816775289,normal,72.36687
1967-08-08,10.5815,3.3592946799472,232.0,39.2397,189.2451,501.1539,0.9934949237569197,normal,95.81491
1967-08-09,12.2576,2.71894197911024,225.8999938964844,44.999700000000004,194.34799999999998,510.22,0.9938308645498787,normal,100.68378
1967-08-10,9.9529,2.27033943496645,249.6000061035156,39.142300000000006,203.6438,511.098,0.9940557105234669,normal,102.57326
1967-08-11,6.378,3.24411352723837,414.7999877929688,42.71560000000001,207.92870000000002,514.9526,0.9940382218781796,normal,109.20139
1967-08-12,11.918,3.42248709965497,409.7000122070313,53.24810000000001,211.5294,524.6763,0.994294001480594,normal,120.51359
1967-08-13,18.8517,3.60288904141635,343.6000061035156,71.9255,210.50830000000002,542.9164,0.9948800888571496,normal,122.73354
1967-08-14,4.1125,2.26387510541826,380.2999877929688,74.0522,204.45839999999998,544.2004,0.9947560844473198,normal,147.67294
1967-08-15,5.0527,3.27774857077748,508.1000061035156,68.5234,203.1122,530.389,0.99463453732725,normal,157.84872
1967-08-16,1.9732,2.43654862698168,533.7000122070312,58.239000000000004,204.1206,524.8964000000001,0.9944053522380604,normal,164.5803
1967-08-17,14.9581,2.57455826178193,528.4000244140625,63.244200000000006,213.3571,538.8785,0.9948403040059843,normal,205.6141
1967-08-18,1.7428,3.19229442905635,630.9000244140625,58.609,206.4656,538.8309,0.994550730110318,flood,210.84854
1967-08-19,2.9494,2.99620134010911,699.4000244140625,49.6404,207.0312,541.5267,0.9943468977860167,flood,206.27676
1967-08-20,15.7549,1.79212495591491,645.7999877929688,46.5436,216.3629,556.9312,0.9948650041598083,flood,196.41876
1967-08-21,38.7142,2.55470011476427,670.2000122070312,81.1453,254.6359,582.4265,0.996484894853746,flood,187.49406
1967-08-22,9.5391,2.73054867517203,802.7999877929688,85.63170000000001,261.05989999999997,587.2841,0.9965326358620157,flood,204.1596
1967-08-23,0.3942,2.68656591605395,849.9000244140625,84.0527,251.47199999999998,577.4269,0.9961156238559788,flood,238.33728
1967-08-24,6.3097,2.73505988251418,720.7999877929688,75.4043,241.7059,573.4163000000001,0.9960175317357965,flood,265.8286
1967-08-25,17.8311,1.79437057767063,691.5,91.49260000000001,256.2061,589.1276,0.9965574722658681,flood,286.60867
1967-08-26,25.2783,2.51207402162254,744.2000122070312,113.82150000000001,277.98359999999997,606.6415999999999,0.9974123033044282,flood,324.56345
1967-08-27,1.8428,2.51138368155807,773.5,99.9094,273.7562,604.5269,0.997033803087817,flood,401.36035
1967-08-28,1.932,3.31108163204044,694.0,63.12720000000001,268.6909,598.6949,0.9966381315127337,flood,425.59457
1967-08-29,3.3255,2.12507154326886,610.0999755859375,56.91360000000001,270.10269999999997,601.5559000000001,0.996393293787163,flood,442.5616
1967-08-30,1.9695,3.8213366875425,594.5999755859375,58.4889,258.75190000000003,603.1324,0.9960056296752849,flood,431.7666
1967-08-31,0.929,3.08893306832761,727.7000122070312,53.108200000000004,253.2069,597.7031000000001,0.9956216961401172,flood,473.35522
1967-09-01,1.024,2.72730269655585,691.7000122070312,36.301100000000005,247.73329999999999,588.9281000000001,0.9952801580798508,flood,462.53287
1967-09-02,8.1547,3.32663220819086,621.7999877929688,19.17750000000001,240.07770000000002,596.6066999999999,0.9952875187963126,flood,443.01874
