date,Q_lstm,w_t,P,PET,P7d,P30d,P90d,ASM,BF_proxy,delta_Q,sin_month,cos_month
2010-06-18,10.235539,3.3932407,2.381307,-2.1048412,-34.213627,-5.749526,-15.946508,-52.41077,13.066763,2.6191163,-3.842753,5.8604884
2010-06-21,9.830472,3.4051976,2.488101,-2.087324,-34.154205,-5.617483,-16.132025,-52.795956,13.488066,2.6148965,-3.842753,5.850901
2010-06-22,10.294616,3.3883293,2.3740327,-2.4642887,-34.07009,-6.0622935,-15.943503,-52.442345,13.228718,2.7853546,-3.6930375,5.8929286
2010-06-23,9.412211,3.840182,2.4928386,1.2300658,-34.791668,-6.9209437,-17.686049,-51.553238,13.468694,1.9033101,-3.383226,5.863297
2010-06-24,9.1870165,3.9079835,2.9692738,1.7720709,-34.846046,-6.903363,-17.686958,-52.44497,13.112097,1.6677725,-3.420541,5.8655396
2010-06-25,9.672303,2.8221474,0.48675346,-2.6361454,-34.44499,-5.766308,-16.07098,-51.821888,13.935609,-0.3038133,-3.6521876,5.8438005
2010-07-03,8.77081,3.797911,2.4741323,-0.53187543,-29.611,-6.3355966,-16.368652,-53.41319,11.251914,-1.2358061,-3.5884943,5.760273
2010-07-04,8.594165,3.259838,2.3821404,-0.08066295,-29.236952,-6.412148,-16.243704,-51.37662,10.703181,1.5514586,-3.5884943,5.719105
2010-07-05,8.375391,3.985646,2.8637395,1.3026085,-24.376392,-6.1426926,-17.582607,-52.772972,11.37832,1.3276762,-4.9742556,5.7283864
2010-07-06,9.43245,3.4872963,3.3590987,-2.2373264,-31.524374,-6.427343,-16.02898,-51.77754,11.494858,1.3057392,-3.7193675,5.775974
2010-07-24,9.017602,3.5117757,2.4058063,-2.1769485,-30.1858,-6.245434,-15.896524,-50.455254,11.12908,0.55026865,-3.9320781,5.4635143
2010-07-25,7.8125386,3.4960155,2.9547293,-2.0410097,-32.259205,-6.0491834,-16.340517,-51.892982,11.736522,1.0926534,-3.7620633,5.5234976
2010-07-26,4.2045054,3.4353187,-12.581789,-0.4536114,0.32281506,-8.859622,-16.031898,-51.339664,11.839964,0.044423334,-6.9155345,6.3714566
2010-07-27,2.920268,3.9912336,-8.310005,1.3581291,21.266903,-4.534651,-31.823679,-54.892387,11.119575,-0.9080284,-7.46287,6.1562223
2010-07-28,3.1653259,3.8934443,3.2861521,-1.6757259,23.777779,-4.440085,-30.97172,-63.104435,9.939384,-0.5656225,-8.35465,6.2395415
2010-07-29,2.6729152,4.198813,0.90828115,-0.17105192,23.607742,-4.1325145,-29.547161,-59.065636,10.483803,-0.72027284,-8.301188,6.14807
2010-07-30,3.5782669,3.1590972,3.8163087,-0.46333694,1.3587786,-6.515952,-15.592506,-55.554985,10.570036,-0.74163145,-7.662689,6.5727987
2010-07-31,4.295485,3.5361202,3.122982,-0.18420699,2.2118218,-6.4924035,-15.856887,-58.03895,10.769164,-0.40682328,-7.5732303,6.5549617
2010-08-01,4.4426384,4.768324,1.3945748,-3.135845,26.7828,-7.290871,-31.398138,-61.47189,12.059514,-0.7476996,8.239096,6.982618
2010-08-02,8.607465,4.5816064,3.0047233,-0.910658,-24.860044,-7.1170435,-16.870274,-52.29096,12.771014,1.2369105,6.110133,6.2012396
2010-08-03,9.214607,4.807346,2.524567,1.3441584,-33.61116,-7.4643674,-18.57475,-51.606182,12.360629,2.0521743,5.4125156,6.2635765
2010-08-04,9.412094,4.9138856,3.0645247,1.181696,-33.814476,-7.367224,-18.548677,-52.839153,12.318453,2.2089143,5.4125156,6.2674117
2010-08-05,9.482839,4.3783126,0.46636587,-2.068877,-33.349842,-8.37339,-16.477467,-50.02606,13.3439665,1.8058692,5.8968306,6.2490807
2010-08-06,9.511257,3.82296,0.82595736,-1.7005208,-33.17157,-9.125914,-16.371645,-50.175114,13.142216,1.5063592,6.0036316,6.245332
2010-08-07,6.661392,5.1886935,-18.00733,0.9073045,19.574955,-5.753014,-33.235146,-34.799152,12.310587,-0.09468959,9.222993,6.3795023
2010-08-08,-11.8842125,5.4528785,-6.5242457,2.141371,51.828148,-1.9807408,-44.71346,-33.192673,9.613854,-0.33635432,8.938531,7.474325
2010-08-09,-7.1822605,2.5706663,4.457246,-3.0393898,49.627483,-2.9427953,-42.223305,-24.995173,8.77416,0.5689484,9.719023,7.5070243
2010-08-10,-5.546491,2.492347,-14.766292,0.59949553,66.660126,-5.321852,-53.99614,0.5282827,-4.571379,1.0756078,7.3490806,7.796671
2010-08-11,-15.458866,2.5637112,-14.449558,1.5614666,71.88174,-3.7504492,-60.137257,0.059376,-3.130924,-0.031171016,9.0015545,7.807116
2010-08-12,-29.955896,15.415722,-17.319445,-0.26809517,107.93193,17.907898,-69.93863,13.140001,1.9320531,0.8247918,7.779627,9.831664
2010-08-13,-34.68719,1.9150923,-18.17814,-4.461266,102.121086,18.09864,-67.96232,17.83405,4.4424644,0.6860298,5.3391333,10.079862
2010-08-14,0.8266617,14.810774,-11.371956,-6.0430126,68.182,27.17339,-50.5053,65.549446,-1.9606705,-0.17655507,4.2332783,12.127344
2010-08-15,-1.9208343,7.4600444,11.399611,-0.42614365,71.95861,25.392517,-63.683052,32.688026,-7.7774215,0.12222947,6.307753,11.192733
2010-08-16,-0.8124939,21.461323,-18.656824,-0.34862188,70.9689,4.4004817,-53.53998,78.21603,-4.21753,-1.7927041,1.15512,13.3389845
2010-08-17,-7.419666,24.139462,12.105752,-3.2236636,68.4923,7.364959,-47.61165,65.1797,-8.176994,-0.06082741,3.93065,12.646215
2010-08-18,-6.288311,6.8687625,-0.96958464,-0.6201144,66.68559,5.9507318,-49.092857,57.217106,-5.944961,-0.17804423,5.6807714,12.633105
2010-08-19,-9.034209,3.6033955,-2.4355323,0.5260328,56.271477,4.60449,-57.67099,61.90816,11.528511,-0.24591032,5.9854894,12.430153
2010-08-20,20.44127,2.2594724,-28.848984,-2.288045,65.71733,11.787611,-53.274727,82.886955,-5.820437,5.3968325,1.4689437,10.674727
2010-08-21,74.03582,0.9127961,2.408891,-0.57288086,72.87726,7.780857,-49.491962,87.94936,6.407524,10.364525,3.9811683,13.343379
2010-08-22,48.56372,1.9043958,12.61866,-0.36031088,79.92981,7.466208,-58.50472,72.37445,11.735175,2.6324883,4.8226476,12.639558
2010-08-23,46.82493,18.954102,-28.48772,-1.4386604,74.30398,20.579704,-49.27922,96.99908,-1.0630168,0.24832276,2.7410605,11.398358
2010-08-24,32.446518,0.22976057,-10.6112585,0.55587983,105.10544,4.5704665,-18.718233,95.05466,-0.27085617,3.5591846,5.8192906,11.612541
2010-08-25,32.90451,-3.128141,5.773498,-5.7887416,88.417854,21.507977,-25.040688,87.00192,-6.487139,6.9685993,5.759828,12.1963
2010-08-26,33.747513,-4.0037446,5.4829125,2.23127,73.896065,15.511696,-25.69495,80.58035,-5.008407,25.190977,5.8888445,13.11968
2010-08-27,30.219193,-2.5423422,11.333091,0.6728676,-16.16015,19.664701,-20.60357,88.894905,18.784962,25.6271,6.32686,11.228208
2010-08-28,32.056023,-7.571389,-6.5096693,0.28118363,26.100685,6.050982,-26.290977,69.88305,8.720406,8.893361,4.0684586,12.109276
2010-08-29,31.655497,-1.3950772,-0.507611,-1.487986,39.51203,4.2429857,-25.69319,72.10681,9.785285,17.816128,4.3953633,11.735532
2010-08-30,26.823824,-0.9392821,-13.498863,-0.5515643,8.651632,24.748434,-12.161192,113.176506,3.6021926,14.141029,5.0070753,11.516649
2010-08-31,11.161507,-12.153491,-0.31074712,1.1211113,-14.516661,30.066547,-4.5255,122.34054,4.789449,-1.3446155,4.1077614,11.479446
2010-09-01,22.523535,0.07643908,-1.866103,-14.372931,9.422663,-1.9673705,-16.163504,107.82221,5.289444,4.6914177,4.422313,-0.10072273
2010-09-02,24.019737,0.14063667,-1.5585573,5.9761677,63.2081,-11.477252,-7.2373705,113.98405,-10.3653145,51.072327,2.8240466,-0.47902578
2010-09-03,15.5963955,2.7737613,-18.631996,-9.554907,122.26148,0.5126974,0.3519975,90.50499,-1.6202725,4.576627,-0.9667311,-0.37418815
2010-09-04,20.748968,1.7998362,-14.536886,0.7509761,157.39032,3.6503584,6.398502,115.08519,4.6714053,-14.25944,2.6584263,0.9795372
2010-09-05,18.750372,-1.9355605,9.569658,2.6494246,131.04517,1.1367297,1.0709616,107.02427,-4.5415573,5.8769774,2.0239537,-1.5708194
2010-09-06,21.965384,-1.1969597,2.9452837,-1.114718,94.59337,4.492318,7.7274585,107.98282,-9.561486,17.643795,1.6338484,-0.37249118
2010-09-07,10.258579,-3.7118168,-11.725424,2.464518,130.0575,18.735065,-0.1586252,115.84578,-8.117779,4.9200487,1.1743838,-0.7379749
2010-09-08,8.329772,-15.99892,7.6540875,1.5936947,137.67827,13.932331,-2.8151932,111.34929,-26.87169,-23.66193,0.9999149,-1.0187201
2010-09-09,8.24574,-14.707215,-12.007767,-5.1871715,135.29593,13.564904,4.3363113,110.13407,-42.094635,-72.456024,1.6917301,0.17684448
2010-09-10,16.484745,-15.741047,-20.425688,0.62340355,135.33417,13.17378,0.27417228,145.89734,-46.151592,-26.153063,2.5234368,0.28390282
2010-09-11,19.536367,-17.102484,-19.776197,-8.055463,136.9694,8.695147,2.9210024,146.25717,-54.285973,-19.41505,2.5044594,0.42232782
2010-09-12,16.190107,-30.35329,0.113113165,-7.647833,126.02837,-3.0712743,-1.2843914,145.74184,-48.208443,-0.50978065,2.5057771,-2.5288618
2010-09-13,16.142447,-27.033266,8.526982,3.7825856,118.122444,15.062099,3.4713583,149.41946,-46.853218,8.841759,2.4807453,-1.7229679
2010-09-14,13.935557,-29.89994,-12.42303,2.030535,119.438934,4.453874,3.8880503,151.28299,-49.273914,0.76628464,2.5060349,-1.3674152
2010-09-15,8.41345,-32.427895,0.53156614,0.4624429,148.84853,17.071997,4.9665337,150.38847,-46.080193,2.0968704,3.1560535,-2.797885
2010-09-16,12.380006,-21.426016,7.827205,2.8295243,114.699554,17.584799,12.525453,126.49377,-39.0301,11.370635,2.3470738,-1.4843049
2010-09-17,0.97228503,-16.513826,3.3496695,-1.347574,26.569183,24.850424,4.714349,127.417816,-28.025286,66.236946,2.8558912,-1.0893037
2010-09-18,-35.532684,-20.456112,4.911242,4.0807047,-54.360283,17.6498,4.5626693,132.50563,-52.971027,23.723642,1.2647514,-1.8903313
2010-09-19,-38.960003,-14.355628,-27.252077,-13.823993,21.01056,19.838713,19.087465,127.37931,-37.968513,-2.7308137,4.0803323,-4.0512466
2010-09-20,-33.888035,-14.473359,-8.59483,-14.045285,92.31262,-2.6712022,23.814009,120.9552,-43.183506,4.1910295,3.9726698,-3.216464
2010-09-21,-72.254265,-15.549431,4.511054,-7.578056,32.20611,1.215365,18.735664,123.254326,-32.443127,1.4144111,4.9675875,-5.9147005
2010-09-22,-80.03833,-13.512908,-21.966063,2.594162,100.07758,17.633856,12.187854,117.992935,-41.50961,-1.5301812,2.5972898,-5.16708
2010-09-23,-87.701004,-12.227331,-13.0528965,-16.291555,108.114006,12.870273,10.339685,124.03467,-62.78139,28.175266,1.9740548,-5.88145
2010-09-24,-94.94572,-14.561294,-14.755958,2.0442698,155.03238,1.8534198,5.2870646,125.67247,-62.76759,23.434614,2.0893812,-5.3858767
2010-09-25,-97.60001,-13.290928,8.154332,0.8172026,160.63872,3.6142032,6.2267194,129.30247,-63.758667,21.034231,2.2754674,-8.280059
2010-09-26,-105.88201,-7.2182794,0.020554185,-14.04662,120.1999,13.029952,5.3847513,130.16928,-74.15726,-1.3948222,2.1087055,-10.753089
2010-09-27,-97.68838,-15.328672,-32.62624,2.7775753,167.44089,18.450298,2.1975574,127.9988,-66.753174,-0.74555755,2.0873668,-9.962742
2010-09-28,-103.21987,-15.084774,-11.734366,5.308297,171.38292,17.006058,5.556426,132.82265,-68.62796,0.6419005,3.6179266,-8.301769
2010-09-29,-107.68329,-9.415735,7.9614387,-12.316677,121.15087,13.1728,-0.9210409,139.38628,-67.282745,-9.592327,2.2326348,-12.327332
2010-09-30,-94.70401,-3.406077,3.0132418,-16.561083,139.18182,16.53274,-0.44737467,134.91493,-52.072678,-23.490993,1.315459,-12.258867
2010-10-01,-64.983734,-8.401544,5.8214235,-1.7160895,20.166975,11.994077,-7.9429703,102.90473,-85.940544,-34.981915,3.7507694,-17.905418
2010-10-02,-55.44784,-8.99867,5.9103374,-9.070411,26.605427,2.2898867,-7.8735495,109.241165,-83.26112,3.1979074,5.1270204,-16.88527
2010-10-03,-70.49295,-12.316709,6.0036764,2.1471665,8.066846,24.005533,-5.218726,97.50077,-73.149284,28.779894,2.889448,-17.15172
2010-10-04,-86.07077,-14.396576,6.0492506,-7.181472,-40.817837,24.791609,-9.412531,97.88317,-100.21769,-1.0499085,2.6398556,-16.632545
2010-10-05,-71.53377,-4.8582163,9.123983,-7.886471,-48.800514,22.311771,-5.4871016,54.159912,-121.20929,-1.6239572,4.029464,-13.293192
2010-10-06,-79.802414,-16.199224,-3.490169,-8.39059,-46.560085,20.606014,-9.203333,45.247604,-119.26603,12.715697,2.2050292,-15.524185
2010-10-07,-85.17325,-16.722292,-7.828534,0.9129819,-47.407536,8.930398,-7.530097,41.674725,-127.28219,-0.8561687,2.497603,-16.424429
2010-10-08,-82.748665,-17.60479,0.8472724,-10.337021,-44.145794,13.005505,1.1269778,18.868212,-145.64734,-2.5572114,3.5893366,-15.570412
2010-10-09,-84.030655,-27.835644,11.170275,3.4168134,-38.33969,-0.9115126,8.106182,0.7492772,-148.80006,0.83308464,2.3051803,-15.797353
2010-10-10,-75.93301,-22.824957,4.2163696,4.3878717,-41.759518,17.060976,9.106699,-3.2565475,-149.18848,0.6372748,3.0113995,-15.81475
2010-10-11,-79.57892,-25.051188,5.203367,-3.8804302,-40.9567,28.100851,7.326289,-1.8083338,-150.51366,0.8369723,4.163836,-15.386659
2010-10-12,-78.50711,-23.006998,-3.3388774,3.3948407,-37.949215,28.10476,0.76388264,-4.1349053,-145.98128,-5.418722,4.9888473,-15.050193
2010-10-13,-78.723946,-20.20239,4.299878,-3.6942718,-40.99142,28.76074,-1.3156074,-3.6191297,-146.71,-34.905235,4.973895,-15.410695
2010-10-14,-75.915596,-20.830898,4.1906095,-4.1271605,-45.46329,25.190155,-3.003795,-29.705362,-126.99469,-36.932472,4.4135647,-15.426062
2010-10-15,-75.52572,-20.013126,4.126012,3.8069413,-67.42441,21.994053,-1.9061007,-37.59922,-129.60124,-42.23991,4.1742535,-14.964408
2010-10-16,-74.718346,-14.179575,3.9521432,-0.6272616,-71.96637,22.59433,-2.55165,-52.535416,-128.797,-39.314354,4.369246,-13.851337
2010-10-17,-61.22877,-13.450614,-2.1987112,-5.884415,-58.096455,28.10735,0.9114478,-49.417988,-112.5085,-36.224415,4.405934,-12.746129
2010-10-18,-51.02321,-12.83382,-2.0508344,-4.873183,-54.435925,28.079338,2.8093905,-51.295483,-108.87978,-39.035942,4.646803,-12.375337
2010-10-19,-41.76363,-24.922083,-18.45181,-2.4331753,-38.974903,21.158512,-0.7403523,-31.44523,-103.2448,-37.506203,3.9054294,-12.13027
2010-10-20,-40.02598,-26.25265,-16.236418,-4.678571,-14.903683,28.421583,5.8465524,-5.3018637,-110.915375,-43.297855,3.8041708,-11.830305
2010-10-21,-42.793476,-28.32581,3.9808507,3.5440896,-6.9616036,26.999168,7.0246973,-25.9074,-101.470436,-42.49574,4.8856034,-12.453451
2010-10-22,-49.124393,-29.281906,6.657264,-1.4608138,-9.7022705,-12.513806,2.943348,-39.903416,-105.78669,-54.27913,4.753607,-9.709017
2010-10-23,-38.57154,-25.794703,5.1931477,-7.362434,-8.883083,-16.9059,0.7340921,-57.529793,-104.62092,-55.85821,4.177384,-10.571043
2010-10-24,-32.03494,-26.113438,2.4615035,-2.645446,-6.4628525,-18.76059,3.1352782,-60.418503,-102.8184,-55.6434,4.167289,-10.169468
2010-10-25,-26.888428,-31.159813,4.3028126,-5.9715166,-20.006392,-14.161021,13.137227,-59.673424,-69.92115,-41.78897,3.235102,-8.85952
2010-10-26,-28.983324,-30.538456,3.381249,-5.752174,-49.87531,-11.494401,7.547234,-59.600117,-77.51321,-47.6853,2.8404691,-8.700702
2010-10-27,-19.733715,-34.103184,3.1288679,-2.7252884,-72.25235,-10.187911,6.174604,-63.381275,-77.42181,-50.286507,2.8710308,-8.579786
2010-10-28,-19.398064,-24.919062,3.2892153,-0.1127426,-72.67138,-13.26902,6.0829387,-62.589645,-76.03112,-62.25884,2.5448222,-9.057574
2010-10-29,2.703755,-32.729652,2.914624,-0.7177673,-72.89291,-11.168959,-2.4959157,-50.04966,-55.691204,-67.63468,3.870864,-9.239879
2010-10-30,-0.064004935,-33.57645,2.7378757,-3.1551795,-70.35072,-12.968283,0.39785528,-57.569427,-43.386597,-51.301285,3.7173915,-10.526288
2010-10-31,4.5188003,-32.42781,2.6272538,3.961992,-70.92895,-13.340299,-0.03261815,-56.684902,-41.74801,-47.17928,3.7173915,-10.535935
2010-11-01,1.1291962,-25.184223,-0.043711986,-4.217402,-59.10079,-10.381486,-2.5216174,-60.745422,-43.627052,1.1589209,-3.3203561,-8.332328
2010-11-02,-3.3157032,-39.653053,3.3974168,-2.8989024,-66.305115,-10.096251,1.9675338,-59.791767,-44.849083,9.967623,-3.0803592,-8.511868
2010-11-03,-0.89143074,-36.026653,3.165366,-4.001875,-63.075783,-10.669516,-0.5520596,-55.595154,-46.336628,8.563517,-3.2505372,-8.5308895
2010-11-04,-19.90111,-33.31509,3.3830984,1.035225,-65.21242,-11.82689,-0.7903963,-57.18574,-49.801598,2.2658598,-3.2365384,-7.011374
2010-11-05,5.573381,-31.960867,2.7330837,-4.4142885,-65.092125,-11.39605,2.2939417,-54.084656,-37.73602,-41.03418,-2.865932,-8.233269
2010-11-06,3.9934423,-32.349747,1.6316354,2.0537207,-64.72819,-12.39952,-1.2276896,-51.89313,-34.755795,-36.701405,-2.7048187,-8.680179
2010-11-07,4.5638967,-32.847477,2.3907447,-4.6632047,-64.00993,-9.3544,-3.6751463,-52.326836,-34.778294,-27.270811,-3.0872009,-8.565816
2010-11-08,8.351674,-28.719297,2.6687489,-3.7373226,-70.07001,-14.026206,-2.1209445,-55.8669,-42.11343,-49.4317,-2.6369152,-8.214824
2010-11-09,10.302353,-22.337423,2.8522508,-3.3140497,-67.497574,-14.600683,0.6338864,-59.675224,-35.498833,-38.98454,-2.5332549,-8.7442045
2010-11-10,10.889122,-19.408361,2.3451362,-4.5857544,-68.33402,-13.304599,0.12762448,-58.891964,-35.245457,-44.94229,-2.6371055,-8.51785
2010-11-11,11.992051,-21.86779,2.8543072,-1.3266546,-68.32163,-13.876757,0.037616007,-58.12803,-23.84216,-46.349422,-2.6039345,-8.913521
2010-11-12,12.037939,-19.054733,2.1029825,-3.17761,-64.54527,-12.2113,1.0234144,-49.907547,-7.1216593,-61.725418,-2.2400575,-8.51326
2011-01-18,13.849656,4.461022,2.5193446,-2.3450189,-42.099102,-6.1730943,-15.45485,-46.117085,19.32979,-71.86387,-2.498513,-6.5883784
2011-01-19,11.479888,4.381201,2.3169842,0.9783555,-34.382458,-5.9953036,-15.890851,-47.28267,14.740513,2.7043386,-2.9248817,-6.979286
2011-05-26,-10.095374,4.0847216,-13.089784,-0.19125372,65.50095,-7.094697,-47.0424,-61.178307,-2.977932,-0.16067174,-3.7863402,6.4163957
2011-05-27,-52.475105,5.699624,-2.7438438,-0.20811197,98.623985,-5.5727754,-43.033455,-59.196613,-2.5755851,0.061585493,-11.994995,6.2030106
2011-05-28,-17.33519,3.220948,4.3607306,1.810568,76.72656,-6.099341,-53.88377,-67.14104,-8.808373,0.027451659,-3.8807364,7.2366214
2011-05-29,-11.086817,3.8201323,-1.8340054,-3.370579,66.900986,-4.662958,-47.040333,-67.911446,-4.841224,0.20661895,-4.540688,6.528447
2011-05-30,-12.5084305,2.9820464,1.7883002,0.3067286,67.71178,-5.5944834,-46.898075,-67.24098,-7.548302,0.06676446,-4.230165,6.926474
2011-05-31,-10.484869,3.523456,2.679279,-2.6519136,52.3548,-3.365427,-47.570812,-66.09462,9.2988825,-1.1126025,-6.580954,6.154656
2011-06-01,3.715828,3.6532798,0.42102623,-4.2277703,14.159881,-4.4199843,-25.432602,-61.492386,9.7504835,-1.2231467,-8.321596,6.5515285
2011-06-02,9.532338,3.2781208,2.5032835,-2.0631778,-29.70334,-4.7358675,-16.113432,-52.36505,10.395672,1.7931782,-4.475213,5.329284
2011-06-03,9.313377,3.5144596,2.459498,-2.0834146,-31.412539,-5.320693,-16.046856,-52.56507,11.786955,2.1567047,-3.995476,5.48147
2011-06-04,-9.469204,4.3334637,-18.344109,-4.3685865,55.94317,21.977018,-63.798725,-37.547733,-5.1438756,0.5712266,-8.816728,7.701271
2011-06-05,-8.545881,3.2524264,3.1981544,-0.645246,49.80787,23.409672,-65.08043,-52.888233,8.695892,-0.93379796,-7.619566,7.7556953
2011-06-06,-10.487677,4.3207774,-10.467046,-4.328468,57.777596,24.875246,-64.68097,-39.676884,-4.6572294,0.058772046,-9.501434,8.078973
2011-06-07,-38.6695,5.6340766,-23.34945,0.97094756,102.5715,10.908586,-70.203636,3.6754353,1.146069,1.1981349,-16.120703,6.03387
2011-06-08,-11.977478,5.568534,10.156676,0.48531932,68.61195,13.20641,-78.025375,4.57698,-11.367133,0.2265863,-5.561624,7.33586
2011-06-09,-20.886156,3.2121432,8.136121,1.941357,66.18942,13.579182,-66.20212,-27.593422,-9.476175,0.49177834,-6.4634104,8.494228
2011-06-10,-19.952238,2.387695,6.725288,-2.443896,66.91654,16.786718,-65.62999,-39.864494,-8.524724,-0.00986194,-6.391097,8.507243
2011-06-11,2.1955333,1.9026242,2.7731106,-2.9624686,-28.41664,19.46165,-31.838295,-40.48338,8.1946945,2.1132767,-7.7679305,6.890934
2011-06-12,4.8893156,1.6414458,3.702615,0.073173225,-30.33553,24.80165,-33.580597,-47.582233,7.9556327,1.4445529,-5.843492,6.960628
2011-06-13,4.7082796,2.725421,2.6311529,-2.9541116,-33.54747,24.811129,-33.18938,-50.968735,8.890748,2.0358672,-8.066946,7.0831428
2011-06-14,5.015626,3.0517788,0.49076742,-3.101686,-35.734398,24.994596,-33.128857,-50.435192,11.453371,1.9599998,-7.860338,7.002128
2011-06-15,4.1688156,1.0231495,-1.5807202,-1.505251,-34.34825,23.50509,-32.833725,-45.88264,8.938343,2.8951867,-7.821196,6.9530816
2011-06-16,6.107768,2.2831917,2.4351997,-3.329452,-36.418236,23.440731,-33.041508,-51.045143,7.5317864,0.56998825,-8.042402,7.1474695
2011-06-17,6.7852287,2.1324162,-20.872913,-4.874871,12.832283,15.224183,-41.301388,2.7136037,11.419531,4.6852446,-11.054334,6.973818
2011-06-18,46.61449,-1.2290705,-19.284122,-0.21501952,92.69086,11.586797,-64.77002,-9.870225,-7.0536585,3.7350943,-10.507853,0.18194738
2011-06-19,47.209774,1.2863227,10.238819,-3.1249151,92.9029,16.918018,-57.041847,-7.6111917,-3.9954603,-0.44232428,-9.033691,1.3652213
2011-06-20,50.88502,0.49342927,14.343885,0.14565563,100.843414,17.673885,-52.323284,-38.152924,-7.048809,6.5588827,-6.9773655,2.432589
2011-06-21,35.365677,-0.8246799,5.0454645,-1.4417827,88.28516,12.781257,-58.03334,-39.937126,-7.516845,-0.08661026,-6.9039736,5.190574
2011-06-22,29.963009,8.793776,7.463603,-0.77398384,25.652464,15.871831,-42.91868,-57.41097,12.566846,-14.541792,-9.3621235,7.9876084
2011-06-23,47.189007,0.34990633,-10.409037,-1.2366722,97.956154,17.729603,-57.947056,-54.232903,-1.4995177,-12.867236,-9.540975,2.6259253
2011-06-24,25.31458,1.4366969,1.2124418,1.4690704,-36.798965,26.141747,-30.555656,-27.432714,5.418597,-16.762001,-8.471213,6.837109
2011-06-25,23.003353,-0.0627351,3.102252,-0.03225919,-47.784996,25.363985,-30.941017,-46.72305,2.7177618,-9.692426,-6.5773325,8.675275
2011-06-26,6.758587,1.8423184,-24.270395,-5.261618,21.529226,12.499026,-43.032516,17.1654,8.584932,-7.1646986,-13.786578,7.530314
2011-06-27,-4.379399,3.0397036,9.866166,1.5114576,28.709602,13.809462,-51.16926,20.063103,6.310528,-4.1264133,-11.912455,6.9546814
2011-06-28,2.9524417,6.785157,5.6468287,-5.197,-1.036985,24.477936,-34.78646,-1.5504915,7.9703355,-0.10807241,-13.493214,7.777138
2011-06-29,2.5099752,2.4603493,4.590917,1.6614001,-2.1704164,23.230846,-33.281506,-29.098055,6.567605,0.20162234,-11.385301,8.168227
2011-06-30,5.966391,3.9561613,3.2373447,1.0794059,-29.106525,23.675753,-30.09337,-40.651733,6.1989083,1.4749241,-7.3408046,7.0475316
2011-07-01,28.625515,-0.111972496,-2.496023,-0.85573757,-25.603926,25.583683,-30.887825,-29.534111,9.337052,7.900916,-9.681651,6.503252
2011-07-02,30.629765,0.3456537,-13.873992,0.83982575,17.26752,22.882895,-38.018475,-27.706472,9.395682,-0.5686142,-9.499042,6.923432
2011-07-03,25.619505,-0.80463034,-22.994875,0.037307,-39.384552,11.135775,-34.8014,10.12673,12.847596,-8.970936,-8.0591,4.939612
2011-07-04,31.176825,1.0079161,8.640488,-1.3281754,-41.29165,28.422108,-33.785748,23.699158,10.477839,-4.2755136,-8.095669,4.826244
2011-07-05,29.957785,-1.4406447,5.668469,-1.9124194,-39.16426,26.476082,-24.53438,-12.721844,8.791602,-0.3302727,-8.0092535,5.8090944
2011-07-06,21.367067,-0.5743585,4.3546567,0.9989456,-31.316315,-7.0165834,-13.812865,-29.082445,9.042273,1.6423153,-8.155719,5.17095
2011-07-07,21.530476,-3.8719387,3.2128062,-1.0559002,-30.786854,-6.421732,-12.60308,-49.206505,5.264755,0.8926279,-6.6559,6.5326295
2011-07-08,22.093948,-4.0091195,0.36121228,0.8734152,-28.677288,-5.4834175,-13.531909,-42.168175,6.9948583,1.7221202,-6.5574894,5.9177494
2011-07-09,18.985334,0.67930555,2.1814973,1.1559777,-43.129124,-6.220847,-13.202676,-40.812054,-0.092521645,3.3576589,-4.1164045,5.5565066
2011-07-10,20.720203,-0.23926741,3.0377758,-1.8197714,-50.65417,-5.4162545,-12.936609,-48.150642,0.95880365,3.8360016,-4.2911553,6.0635076
2011-07-11,21.563692,-1.4383175,-8.65108,-1.037295,-43.04234,21.657999,-27.665138,-26.552067,-0.037310816,-5.541724,-7.349064,7.0750146
2011-07-12,30.247486,-0.14125726,2.9804378,0.19924064,-50.420918,27.477697,-25.642523,-43.195328,5.570066,-29.986298,-5.5787435,7.7895546
2011-07-13,27.009682,-0.02871884,2.8248436,0.9838405,-49.25747,27.221823,-25.584803,-52.187523,2.826736,-16.543829,-5.900891,8.874277
2011-07-14,23.671951,-0.29046813,-0.2576862,-0.8672086,-38.41036,27.459723,-25.326675,-46.84038,3.4946852,-0.7250946,-7.215416,7.7708197
2011-07-15,21.271988,-0.61806,3.476733,-1.1652716,-47.601986,15.303474,-19.511786,-48.221935,1.0042589,1.584521,-5.0219097,7.3395815
2011-07-16,25.313766,0.62416446,3.0692513,-3.0697165,-48.92925,20.753475,-24.882053,-50.916576,1.9369323,3.4686003,-8.358864,7.903921
2011-07-17,30.064795,4.162168,-19.221346,1.1602455,11.945535,-8.144515,-10.541549,-34.77343,6.532179,-1.1976534,-11.415306,6.9693356
2011-07-18,47.575714,4.9348297,-29.3396,1.3258386,108.78717,22.876436,6.739979,14.697255,17.892914,-4.364723,-18.95819,0.7545146
2011-07-19,76.78649,-5.748645,-33.945713,-1.5805336,143.37991,40.12526,0.7768136,58.302124,13.91612,-1.317554,-23.376911,7.2281613
2011-07-20,89.70508,-2.744484,2.7756011,0.13839081,190.63362,39.5708,-3.2071927,71.77227,4.5963616,3.1857538,-32.29823,5.3404455
